ID,dct:source,ms:resourceName,metadataRecordIdentifier,resourceCreator,ORCID,Creation date,licence,size/amount,categoryLabel,LCRsubclass,subject,language,landingPage,generalDocumentation,annotationSchema,dataFormat,sourceMetadataGeneration,META-SHARE property,ontology,externalResource,externalResource/comment,downloadLocation,distributionLocation/comment,accessLocation ,accessibleThroughQuery,accessibleThroughQuery/comment,comment,,
833,LOD Cloud,Requirements on the COMSODE project based on selected datasets,comsode-d3-2,,,,CC-zero,27572,publications,,,English,http://comsode.eu/resource/dataset/COMSODE_D3.2,,,,,,,,,,,,,,,,
1710,LOD Cloud,Research Assessment Exercise 2001 (RKBExplorer),rkb-explorer-rae2001,,,,,2718105,publications,,,,http://rae2001.rkbexplorer.com,,,,,,,,,,,,,,,,
1711,LOD Cloud,research.data.gov.uk,research-data-gov-uk,,,,,43334,government,,,,http://research.data.gov.uk/,,,,,,,,,,,,,,,Not available,
1712,LOD Cloud,Resilient Computing Courseware (RKBExplorer),rkb-explorer-courseware,,,,,45780,publications,,,,http://courseware.rkbexplorer.com,,,,,,,,,,,,,,,,
1713,LOD Cloud,ReSIST MSc in Resilient Computing Curriculum (RKBExplorer),rkb-explorer-curriculum,,,,,37789,publications,,,,http://curriculum.rkbexplorer.com,,,,,,,,,,,,,,,,
1714,LOD Cloud,ReSIST Project Wiki (RKBExplorer),rkb-explorer-wiki,,,,,44379,publications,,,,http://wiki.rkbexplorer.com,,,,,,,,,,,,,,,,
1715,LOD Cloud,ReSIST Resilience Mechanisms (RKBExplorer.com),rkb-explorer-resex,,,,,55582,publications,,,,http://resex.rkbexplorer.com,,,,,,,,,,,,,,,,
1716,LOD Cloud,Results of R&D,cz-vavai-results,,,,,42176844,government,,,,http://linked.opendata.cz/resource/dataset/vavai/results,,,,,,,,,,,,,,,,
536,LOD Cloud,Reuters-128 NIF NER Corpus,reuters-128-nif-ner-corpus,,,,CC-BY,6967,linguistics,corpora,,English,,,,ttl,,71.0,N/A,https://ckannet-storage.commondatastorage.googleapis.com/2014-10-29T16:24:39.177Z/dataid.ttl,no,https://raw.githubusercontent.com/AKSW/n3-collection/master/Reuters-128.ttl,yes,unknown,N/A,,The link for the ontology is not working (https://ckannet-storage.commondatastorage.googleapis.com/2014-10-29T16:24:39.177Z/dataid.ttl) and there is a link to the paper describing such resource (http://svn.aksw.org/papers/2014/LREC_N3NIFNERNED/public.pdf),,
1717,LOD Cloud,Revyu.com - Review Anything,revyu,,,,,20000,user_generated,,,,http://revyu.com/,,,,,,,,,,,,,,,,
537,AnnoHub,Riksdagsskrivelse,,Part of the Riksdag's open data,,,CC-BY,,linguistics,corpora,,Swedish,,,,,Metadata generated from USER,,,,,,,,,,,,
1718,LOD Cloud,RISKS Digest (RKBExplorer),rkb-explorer-risks,,,,,322913,publications,,,,http://risks.rkbexplorer.com,,,,,,,,,,,,,,,,
538,LOD Cloud,RISM Authority data,rism-authorities,,,,CC-BY,1154325,publications,,,,,,,,,,,,,,,,,,,,
1719,LOD Cloud,RNA ontology,bioportal-rnao,,,,,2973,life_sciences,ontology,,English,http://bioportal.bioontology.org/ontologies/1500,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services,,,,,,,,,,,,,,,
1075,LOD Cloud,RoadTrb,http://data.linkedeodata.eu/road/id/StateRoadD010Turkey-1,,,,ODbL,0,geography,,,,http://data.linkedeodata.eu/road/id/StateRoadD010Turkey-1,,,,,,,,,,,,,,,Not available,
1720,LOD Cloud,Role Ontology,bioportal-roleo,,,,,4101,life_sciences,ontology,,English,http://bioportal.bioontology.org/ontologies/1538,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services,,,,,,,,,,,,,,,
205,LOD Cloud,Romanian WordNet (as part of Open Multilingual WordNet),omwn-ron,,,,CC BY-SA 3.0,516915,linguistics,lexicons and dictionaries,,Romanian,http://compling.hss.ntu.edu.sg/omw/,,,Tab separated,,1258.0,N/A,N/A,N/A,http://compling.hss.ntu.edu.sg/omw/,yes,http://omwn.linguistic-lod.org/sparql,no,,"This dataset has tab separated data, I don't know if we can consider it as linked data..?",,
1721,LOD Cloud,roni,rkb-explorer-roni,,,,,621,,,,,http://roni.rkbexplorer.com,,,,,,,,,,,,,,,,
539,AnnoHub,Rösträtt för Kvinnor,,A corpus with texts from the women's newspaper Rösträtt för Kvinnor,,,CC-BY,,linguistics,corpora,,Swedish,,,,,Metadata generated from USER,,,,,,,,,,,,
540,AnnoHub,Rösträtt för kvinnor,,Metadata generated from USER,,,CC-BY,,linguistics,corpora,,Swedish,,,,,,,,,,,,,,,,,
541,LOD Cloud,RSS-500 NIF NER CORPUS,rss-500-nif-ner-corpus,,,,CC-BY,10038,linguistics,corpora,,Multilingual,,,,ttl,,278.0,N/A,https://ckannet-storage.commondatastorage.googleapis.com/2014-10-29T16:27:07.064Z/dataid.ttl,no,https://raw.githubusercontent.com/AKSW/n3-collection/master/RSS-500.ttl,yes,unknown,N/A,,There is a documentation paper about the resource http://svn.aksw.org/papers/2014/LREC_N3NIFNERNED/public.pdf,,
1722,LOD Cloud,Ruben Taelman's Data,rubentaelman,,,,,45,,,,,https://github.com/rubensworks/rubensworks.net,,,,,,,,,,,,,,,,
834,LOD Cloud,Ruben Verborgh's data,rubenverborgh,,,,CC-zero,40100,,,,English,https://data.verborgh.org/ruben,,,,,,,,,,,,,,,,
858,LOD Cloud,Russian Universities Specialities,russian-universities-specialities,,,,GFDL,17376,education,,,Russian,http://sparql.sstu.ru:3030/speciality-vocabulary/query,,,,,,,,,,,,,,,,
1723,LOD Cloud,RxNORM,bioportal-rxnorm,,,,,5832652,life_sciences,ontology,,English,http://bioportal.bioontology.org/ontologies/1423,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services,,,,,,,,,,,,,,,
1724,LOD Cloud,SADI Semantic Web Services framework registry,sadi-semantic-web-services-framework-registry,,,,,16238,,,,,http://sadiframework.org/registry,,,,,,,,,,,,,,,,
542,LOD Cloud,SALDO-RDF,saldo-rdf,,,,CC-BY,0,linguistics,"Terminologies, Thesauri and Knowledge Bases",,Swedish,,,,"rdf, nt",,1122.0,N/A,N/A,N/A,http://spraakbanken.gu.se/rdf/saldo.rdf,yes,http://demo.spraakdata.gu.se/ltlod/test/,yes,"partially as we can run only some query examples. The query SELECT * WHERE {
  ?s ?p ?o
} LIMIT 100
can be executed, however it seems that the only predicate the dataset uses is http://www.w3.org/1999/02/22-rdf-syntax-ns#rest 

For each consecutive and overlapping pair of events (n, o) in s, the following statement is added to the graph:

n.string-value <http://www.w3.org/1999/02/22-rdf-syntax-ns#rest> o.string-value .

In this case I think we can consider it as working and available. 
",or it can be downloaded here https://ckannet-storage.commondatastorage.googleapis.com/2014-10-17T09:29:36.634Z/saldo-nt.gz,,
543,LOD Cloud,SALDOM-RDF,saldom-rdf,,,,CC-BY,8349115,linguistics,linguistic data categories,,Swedish,,,,rdf,,,N/A,N/A,N/A,http://spraakbanken.gu.se/rdf/saldom.rdf,yes,http://demo.spraakdata.gu.se/ltlod/test/,yes,"The query SELECT * WHERE {
  ?s ?p ?o
} LIMIT 100
can be executed, however it seems that the only predicate the dataset uses is http://www.w3.org/1999/02/22-rdf-syntax-ns#rest which's semantics is that

For each consecutive and overlapping pair of events (n, o) in s, the following statement is added to the graph:

n.string-value <http://www.w3.org/1999/02/22-rdf-syntax-ns#rest> o.string-value .

In this case I think we can consider it as working and available. 

However, this dataset and the following have the same sparql endpoint and the same dataset link. I gues we can consider them as one?",,,
544,AnnoHub,SALT – Swedish-Dutch,,Metadata generated from USER,,,CC-BY,,linguistics,corpora,,Swedish,,,,,,,,,,,,,,,,,
545,LOD Cloud,Salzburgerland DE,salzburgerland-com-de,,,,CC-BY,27595,cross_domain,,,German,https://www.salzburgerland.com/de/,,,,,,,,,,,,,,,Available,
546,LOD Cloud,Salzburgerland EN,salzburgerland-com-en,,,,CC-BY,21758,cross_domain,,,English,https://www.salzburgerland.com/en/,,,,,,,,,,,,,,,Available,
547,LOD Cloud,Salzburgerland IT,salzburgerland-com-it,,,,CC-BY,4096,cross_domain,,,Italian,https://www.salzburgerland.com/it/,,,,,,,,,,,,,,,Available,
1725,LOD Cloud,Sample processing and separation techniques,bioportal-sep,,,,,2931,life_sciences,ontology,,English,http://bioportal.bioontology.org/ontologies/1044,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services,,,,,,,,,,,,,,,
1726,LOD Cloud,Sanctions of the Czech Trade Inspection Authority,cz-ctia-sanctions,,,,,535177,government,,,Czech,http://linked.opendata.cz/resource/dataset/coi.cz/sankce,,,,,,,,,,,,,,,,
1076,LOD Cloud,sandrart.net,sandrart-net,,,,ODbL,140000,cross_domain,,,German,http://ta.sandrart.net/edition-information/services/linked-open-data-rdf/,,,,,,,,,,,,,,,,
835,LOD Cloud,Sanskrit English Lexicon,sanskrit-english-lexicon,,,,CC-zero,832177,linguistics,lexicons and dictionaries,,"English,Sanskrit",http://kasabi.com/dataset/sanskrit-english-lexicon,,,NA,,,N/A,http://rdf.ontosema.org/lang/language.owl#,N/A,http://data.kasabi.com/dataset/sanskrit-english-lexicon,no,unknown,N/A,,,,
1727,LOD Cloud,Santillana Guide Dataset,santillana_guide_dataset,,,,,64748,tourism,ontology,,Spanish,http://webenemasuno.linkeddata.es/,,,,,,,,,,,,,,,,
1728,LOD Cloud,Schemapedia: RDF schema compendium,schemapedia,,,,,6000,,,,English,http://schemapedia.com/,,,,,,,,,,,,,,,,
1729,LOD Cloud,Scholarometer,scholarometer,,,,,900000,publications,,,,http://scholarometer.indiana.edu/data.html,,,,,,,,,,,,,,,,
836,LOD Cloud,"School of Electronics and Computer Science, University of Southampton",ecs,,,,CC-zero,50000,publications,,,English,http://id.ecs.soton.ac.uk/docs/,,,,,,,,,,,,,,,,
1730,LOD Cloud,"School of Electronics and Computer Science, University of Southampton",rkb-explorer-ecs,,,,,0,cross_domain,,,,http://ecs.rkbexplorer.com,,,,,,,,,,,,,,,,
1731,LOD Cloud,"School of Electronics and Computer Science, University of Southampton (RKBExplorer)",rkb-explorer-southampton,,,,,298067,publications,,,,http://southampton.rkbexplorer.com,,,,,,,,,,,,,,,,
1097,LOD Cloud,Scottish Mountaineering Council Journals Issues 1-36,data-incubator-smcjournals,,,,ODC PDDL,15801,,,,,http://smcjournals.dataincubator.org,,,,,,,,,,,,,,,,
1732,LOD Cloud,sears.com,sears,,,,,75000000,social_networking,,,,http://www.sears.com/,,,,,,,,,,,,,,,,
837,LOD Cloud,Selected public health indicators in regions of Czech republic,cz-czso-selected-indicators-of-public-health,,,,CC-zero,,government,,,Czech,http://data.czso.cz/resource/dataset/selected-indicators-of-public-health,,,,,,,,,,,,,,,,
1733,LOD Cloud,semanlink,semanlink,,,,,0,user_generated,,,,,,,,,,,,,,,,,,,,
1734,LOD Cloud,Semantic CrunchBase,semsol-crunchbase,,,,,955676,cross_domain,,,,http://cb.semsol.org,,,,,,,,,,,,,,,,
175,LOD Cloud,Semantic Quran,semanticquran,,,,CC BY-NC-SA 3.0 DE,15741399,linguistics,"Terminologies, Thesauri and Knowledge Bases",,Multilingual,http://aksw.org/Projects/SemanticQuran,,,NA,,,N/A,http://mlode.nlp2rdf.org/datasets/qvoc.owl.ttl.gz,no,"http://quransemanticdata.com/Resource/
http://mlode.nlp2rdf.org/datasets/semanticquran.nt.gz",no,http://semanticquran.aksw.org/sparql,no,,,,
1735,LOD Cloud,Semantic Universe Data,semantic-universe,,,,,20000,,,,,http://data.semanticuniverse.com,,,,,,,,,,,,,,,,
1736,LOD Cloud,Semantic Web Dog Food Corpus,semantic-web-dog-food,,,,,191391,publications,,,,http://data.semanticweb.org,,,,,,,,,,,,,,,,
548,LOD Cloud,Semantic XBRL Financial Data,semantic-xbrl,,,,CC-BY,83820000,government,,,,http://rhizomik.net/semanticxbrl/,,,,,,,,,,,,,,,,
1737,LOD Cloud,semantic-web-grundlagen,semantic-web-grundlagen,,,,,0,publications,,,,,,,,,,,,,,,,,,,,
549,LOD Cloud,SemanticScience Integrated Ontology,bioportal-sio,,,,CC-BY,8123,life_sciences,,,,http://bioportal.bioontology.org/ontologies/1532,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services,,,,,,,,,,,,,,,
1738,LOD Cloud,SemanticTweet,semantictweet,,,,,500000,user_generated,,,,http://semantictweet.com/,,,,,,,,,,,,,,,,
550,LOD Cloud,semanticweb.org,semanticweb-org,,,,CC-BY,50000,user_generated,,,,http://semanticweb.org/,,,,,,,,,,,,,,,,
131,LOD Cloud,SentimentWortschatz,sentiws,,,,CC BY-NC 2.0,30339,linguistics,lexicons and dictionaries,,German,http://asv.informatik.uni-leipzig.de/download/sentiws.html,,,NA,,,N/A,N/A,N/A,https://wortschatz.informatik.uni-leipzig.de/download/SentiWS_v1.8c.zip,no,http://mlode.nlp2rdf.org/sparql,no,,,,
551,LOD Cloud,seoul-bike-data,seoul-bike-data,,,,CC-BY,15746,user_generated,,,,http://13.125.246.132,,,,,,,,,,,,,,,Not available,
1739,LOD Cloud,Sequence types and features,bioportal-so_x1,,,,,31419,life_sciences,ontology,,English,http://bioportal.bioontology.org/ontologies/1109,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services,,,,,,,,,,,,,,,
725,LOD Cloud,Serendipity,serendipity,,,,CC-BY-SA,800522,cross_domain,,,,,,,,,,,,,,,,,,,,
552,LOD Cloud,Shoah victims? names,shoah-victims-names,,,,CC-BY,0,publications,,,,,,,,,,,,,,,,,,,,
1740,LOD Cloud,SIDER: Side Effect Resource,fu-berlin-sider,,,,,192515,life_sciences,,,,http://www4.wiwiss.fu-berlin.de/sider/,,,,,,,,,,,,,,,Not available,
1148,"LOD Cloud, AnnoHub",SIMPLE,,Metadata generated from LINGHUB,,,ELRA End User,,linguistics,lexicons and dictionaries,,Italian,,,lemon,,,,,,,,,,,,,,
1077,LOD Cloud,SITC-V4,sitc-v4,,,,ODbL,70887,,,,,http://www.josemalvarez.es/web/2011/11/16/product-scheme-classifications/,,,,,,,,,,,,,,,,
1741,LOD Cloud,Situation-Based Access Control,bioportal-sitbac,,,,,4971,life_sciences,ontology,,English,http://bioportal.bioontology.org/ontologies/1237,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services,,,,,,,,,,,,,,,
553,AnnoHub,Skriftliga frågor,,Part of the Riksdag's open data,,,CC-BY,,linguistics,corpora,,Swedish,,,,,Metadata generated from USER,,,,,,,,,,,,
1742,LOD Cloud,Sleep Domain Ontology,bioportal-sdo,,,,,14058,life_sciences,ontology,,English,http://bioportal.bioontology.org/ontologies/1651,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services,,,,,,,,,,,,,,,
554,LOD Cloud,"SLI Galnet, the Galician wordnet, at version 3.0.26,  in RDF format",sli_galnet_rdf,,,,CC-BY,22478245,linguistics,lexicons and dictionaries,,Galician,http://sli.uvigo.gal/download/SLI_Galnet/SLI_Galnet_RDF_3.0.26.tar.gz,,,rdf,,,N/A,N/A,N/A,http://sli.uvigo.gal/download/SLI_Galnet/SLI_Galnet_RDF_3.0.26.tar.gz,yes,unknown,N/A,,,,
1743,LOD Cloud,Slideshare2RDF Server,slideshare2rdf,,,,,10000000,,,,,http://linkeddata.few.vu.nl/slideshare/,,,,,,,,,,,,,,,,
206,LOD Cloud,Slovak WordNet (as part of Open Multilingual WordNet),omwn-slk,,,,CC BY-SA 3.0,280726,linguistics,lexicons and dictionaries,,Slovak,http://compling.hss.ntu.edu.sg/omw/,,,Tab separated,,399.0,N/A,N/A,N/A,http://compling.hss.ntu.edu.sg/omw/,yes,http://omwn.linguistic-lod.org/sparql,no,,"This dataset has tab separated data, I don't know if we can consider it as linked data..?",,
18,LOD Cloud,sloWNet WordNet (as part of Open Multilingual WordNet),omwn-slv,,,,CC BY 3.0,414557,linguistics,lexicons and dictionaries,,Slovene,http://compling.hss.ntu.edu.sg/omw/,,,Tab separated,,394.0,N/A,N/A,N/A,http://compling.hss.ntu.edu.sg/omw/,yes,http://omwn.linguistic-lod.org/sparql,no,,"This dataset has tab separated data, I don't know if we can consider it as linked data..?",,
2355,LOD Cloud,Smart Point Of Interest,Smart POI dataset,"Raul Palma, Soumya Brahma",,,CC-zero,407628622,geography,,,,https://www.foodie-cloud.org/fct/,,,,,,,,,,,,,,,,
726,LOD Cloud,SmartLink: Linked Services Non-Functional Properties,smartlink,,,,CC-BY-SA,2829,cross_domain,,,,http://purl.org/smartlink,,,,,,,,,,,,,,,,
555,AnnoHub,Smittskydd,,The newspaper Smittskydd by Smittskyddsinstitutet (Swedish Institute for Communicable Disease Control),,,CC-BY,,linguistics,corpora,,Swedish,,,,,Metadata generated from USER,,,,,,,,,,,,
1744,LOD Cloud,Smoking Behavior Risk Ontology,bioportal-sbro,,,,,738,life_sciences,ontology,,English,http://bioportal.bioontology.org/ontologies/1249,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services,,,,,,,,,,,,,,,
1745,LOD Cloud,SNOMED Clinical Terms,bioportal-snomedct,,,,,13644855,life_sciences,ontology,,English,http://bioportal.bioontology.org/ontologies/1353,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services,,,,,,,,,,,,,,,
556,AnnoHub,SNP 1978-79,,Swedish parliament proceedings,,,CC-BY,,linguistics,corpora,,Swedish,,,,,Metadata generated from USER,,,,,,,,,,,,
1746,LOD Cloud,SNP-Ontology,bioportal-snpo,,,,,42131,life_sciences,ontology,,English,http://bioportal.bioontology.org/ontologies/1058,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services,,,,,,,,,,,,,,,
727,LOD Cloud,Social Semantic Web Thesaurus,socialsemweb-thesaurus,,,,CC-BY-SA,20000,social_networking,,,,http://vocabulary.semantic-web.at/PoolParty/wiki/semweb,,,,,,,,,,,,,,,Not available,
838,LOD Cloud,Social service facilities and nursing in districts of Czech republic,cz-czso-social-service-facilities,,,,CC-zero,5794,government,,,Czech,http://data.czso.cz/resource/dataset/social-service-facilities,,,,,,,,,,,,,,,,
557,LOD Cloud,SocialLink,SocialLink,,,,CC-BY,80101425,social_networking,,,,http://sociallink.futuro.media,,,,,,,,,,,,,,,Available,
1747,LOD Cloud,Software Ontology,bioportal-swo,,,,,18153,life_sciences,ontology,,English,http://bioportal.bioontology.org/ontologies/1413,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services,,,,,,,,,,,,,,,
1748,LOD Cloud,Solanaceae Phenotype Ontology,bioportal-spto,,,,,4089,life_sciences,ontology,,English,http://bioportal.bioontology.org/ontologies/3029,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services,,,,,,,,,,,,,,,
1749,LOD Cloud,SORS,sors,,,,,0,government,,,Russian,http://stat.gov.rs,,,,,,,,,,,,,,,,
1750,LOD Cloud,Source Code Ecosystem Linked Data,secold,,,,,1500000000,,,,,http://aseg.cs.concordia.ca/secold,,,,,,,,,,,,,,,,
1751,LOD Cloud,southampton-ac-uk,southampton-ac-uk,,,,,0,,,,,,,,,,,,,,,,,,,,,
1752,LOD Cloud,SoyOntology,bioportal-soy,,,,,33895,life_sciences,ontology,,English,http://bioportal.bioontology.org/ontologies/3028,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services,,,,,,,,,,,,,,,
728,LOD Cloud,Spanish Linguistic Datasets,spanish-linguistic-datasets,,,,CC-BY-SA,16111,,,,Spanish,,,,,,,,,,,,,,,,,
1078,LOD Cloud,SPARQL Endpoint Status,sparql-endpoint-status,,,,ODbL,0,,,,,http://labs.mondeca.com/sparqlEndpointsStatus/endpoint/endpoint.html,,,,,,,,,,,,,,,,
1753,LOD Cloud,Spatial Ontology,bioportal-bspo,,,,,2149,life_sciences,ontology,,English,http://bioportal.bioontology.org/ontologies/1078,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services,,,,,,,,,,,,,,,
1754,LOD Cloud,Spider Ontology,bioportal-spd,,,,,6606,life_sciences,ontology,,English,http://bioportal.bioontology.org/ontologies/1091,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services,,,,,,,,,,,,,,,
88,LOD Cloud,Springer Nature SciGraph,springernaturescigraph,,,,CC BY 4.0,979658882,metadata,typological database?,,English,https://www.springernature.com/scigraph,,,,,,,,,,,,,,,Available,
1755,LOD Cloud,St. Andrews University Resource Lists,st-andrews-resource-lists,,,,,1223619,education,list of courses,,English,http://resourcelists.st-andrews.ac.uk/,,,,,,,,,,,,,,,,
839,LOD Cloud,Standard Eurobarometer,eurobarometer-standard,,,,CC-zero,1193494,government,,,,http://eurobarometer.publicdata.eu,,,,,,,,,,,,,,,,
1756,LOD Cloud,State funding providers,cz-vavai-funding-providers,,,,,315,government,,,,http://linked.opendata.cz/resource/dataset/vavai/funding-providers,,,,,,,,,,,,,,,,
1757,LOD Cloud,statistics.data.gov.uk,statistics-data-gov-uk,,,,,343733,geography,,,English,http://statistics.data.gov.uk/,,,,,,,,,,,,,,,Not available,
1758,LOD Cloud,statusnet-1w6-org,statusnet-1w6-org,,,,,0,social_networking,,,,,,,,,,,,,,,,,,,,
1759,LOD Cloud,statusnet-20100-org,statusnet-20100-org,,,,,0,,,,,,,,,,,,,,,,,,,,,
1760,LOD Cloud,statusnet-alexandrefranke-com,statusnet-alexandrefranke-com,,,,,0,social_networking,,,,,,,,,,,,,,,,,,,,
1761,LOD Cloud,statusnet-atari-frosch-de,statusnet-atari-frosch-de,,,,,0,,,,,,,,,,,,,,,,,,,,,
1762,LOD Cloud,statusnet-belfalas-org,statusnet-belfalas-org,,,,,0,,,,,,,,,,,,,,,,,,,,,
1763,LOD Cloud,statusnet-bka-li,statusnet-bka-li,,,,,0,social_networking,,,,,,,,,,,,,,,,,,,,
1764,LOD Cloud,statusnet-bonifaz-ec,statusnet-bonifaz-ec,,,,,0,,,,,,,,,,,,,,,,,,,,,
1765,LOD Cloud,statusnet-ced117-net,statusnet-ced117-net,,,,,0,social_networking,,,,,,,,,,,,,,,,,,,,
1766,LOD Cloud,statusnet-chickenkiller-com,statusnet-chickenkiller-com,,,,,0,,,,,,,,,,,,,,,,,,,,,
1767,LOD Cloud,statusnet-chromic-org,statusnet-chromic-org,,,,,0,social_networking,,,,,,,,,,,,,,,,,,,,
1768,LOD Cloud,statusnet-cooleysekula-net,statusnet-cooleysekula-net,,,,,0,,,,,,,,,,,,,,,,,,,,,
1769,LOD Cloud,statusnet-coreyavis-com,statusnet-coreyavis-com,,,,,0,,,,,,,,,,,,,,,,,,,,,
1770,LOD Cloud,statusnet-datenfahrt-org,statusnet-datenfahrt-org,,,,,0,social_networking,,,,,,,,,,,,,,,,,,,,
